,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales
2770,02/04/2016,07/04/2016,Standard Class,MO-17950,Michael Oakman,Consumer,United States,Dallas,Texas,Central,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,47.976
2771,03/09/2017,10/09/2017,Standard Class,JJ-15445,Jennifer Jackson,Consumer,United States,Waukesha,Wisconsin,Central,Office Supplies,Storage,Crate-A-Files,54.5
2772,10/12/2018,12/12/2018,First Class,BT-11680,Brian Thompson,Consumer,United States,Fort Lauderdale,Florida,South,Furniture,Furnishings,Staple-based wall hangings,19.104
2773,22/11/2017,26/11/2017,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Detroit,Michigan,Central,Office Supplies,Binders,Ibico Standard Transparent Covers,49.44
2774,11/11/2018,18/11/2018,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Springfield,Ohio,East,Office Supplies,Paper,Xerox 222,10.368
2775,21/10/2017,25/10/2017,Standard Class,JE-15745,Joel Eaton,Consumer,United States,San Diego,California,West,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",154.44
2776,21/12/2016,25/12/2016,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Colorado Springs,Colorado,West,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,60.984
2777,17/07/2016,19/07/2016,Second Class,JM-15535,Jessica Myrick,Consumer,United States,Bakersfield,California,West,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",195.466
2778,30/04/2018,05/05/2018,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Pompano Beach,Florida,South,Furniture,Furnishings,3M Hangers With Command Adhesive,23.68
2779,30/04/2018,05/05/2018,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Pompano Beach,Florida,South,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2.376
2780,06/05/2018,08/05/2018,First Class,TC-21295,Toby Carlisle,Consumer,United States,New York City,New York,East,Office Supplies,Labels,Avery 505,59.2
2781,20/11/2018,27/11/2018,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Lakeville,Minnesota,Central,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",22.0
2782,11/11/2017,16/11/2017,Standard Class,LD-17005,Lisa DeCherney,Consumer,United States,Detroit,Michigan,Central,Technology,Phones,Digium D40 VoIP phone,257.98
2783,05/11/2017,10/11/2017,Standard Class,AS-10285,Alejandro Savely,Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,23.988
2784,09/10/2017,15/10/2017,Standard Class,MP-17965,Michael Paige,Corporate,United States,Troy,Ohio,East,Technology,Phones,Mediabridge Sport Armband iPhone 5s,23.976
2785,21/09/2016,23/09/2016,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Los Angeles,California,West,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,601.536
2786,21/09/2016,23/09/2016,First Class,CD-12790,Cynthia Delaney,Home Office,United States,Los Angeles,California,West,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,7.9
2787,02/12/2015,06/12/2015,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,Central,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",58.36
2788,02/12/2015,06/12/2015,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,Central,Office Supplies,Art,Newell 343,16.464
2789,02/12/2015,06/12/2015,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,Central,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,39.96
2790,21/09/2015,22/09/2015,First Class,BM-11650,Brian Moss,Corporate,United States,Omaha,Nebraska,Central,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,25.96
2791,21/09/2015,22/09/2015,First Class,BM-11650,Brian Moss,Corporate,United States,Omaha,Nebraska,Central,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,36.27
2792,21/09/2015,22/09/2015,First Class,BM-11650,Brian Moss,Corporate,United States,Omaha,Nebraska,Central,Office Supplies,Paper,Xerox 224,6.48
2793,12/04/2015,17/04/2015,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,West,Technology,Phones,Pyle PMP37LED,1075.088
2794,12/04/2015,17/04/2015,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,West,Technology,Phones,AT&T 1080 Corded phone,438.368
2795,12/04/2015,17/04/2015,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,West,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,18.088
2796,12/04/2015,17/04/2015,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,West,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,308.499
2797,20/10/2018,27/10/2018,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,Arkansas,South,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",13.36
2798,20/10/2018,27/10/2018,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,Arkansas,South,Office Supplies,Paper,Xerox 1884,39.96
2799,20/10/2018,27/10/2018,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,Arkansas,South,Office Supplies,Binders,Binding Machine Supplies,145.85
2800,25/10/2017,28/10/2017,First Class,JS-15595,Jill Stevenson,Corporate,United States,Miami,Florida,South,Technology,Phones,Panasonic KX-TG9471B,783.96
2801,01/11/2016,04/11/2016,First Class,GA-14725,Guy Armstrong,Consumer,United States,Salem,Oregon,West,Office Supplies,Art,Lumber Crayons,7.88
2802,03/11/2018,08/11/2018,Standard Class,DL-13330,Denise Leinenbach,Consumer,United States,Las Cruces,New Mexico,West,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,41.37
2803,12/05/2016,16/05/2016,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,San Francisco,California,West,Office Supplies,Paper,Xerox 1962,12.84
2804,12/05/2016,16/05/2016,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,San Francisco,California,West,Office Supplies,Paper,Xerox 1953,25.68
2805,07/09/2016,11/09/2016,Standard Class,CC-12145,Charles Crestani,Consumer,United States,El Paso,Texas,Central,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",47.516
2806,25/07/2016,27/07/2016,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,West,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,9.42
2807,25/07/2016,27/07/2016,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,West,Office Supplies,Paper,Xerox 228,12.96
2808,25/07/2016,27/07/2016,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,West,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",704.9
2809,25/07/2016,27/07/2016,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,West,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,561.568
2810,16/11/2016,18/11/2016,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,Central,Office Supplies,Paper,Xerox 191,179.82
2811,16/11/2016,18/11/2016,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,Central,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",185.58
2812,16/11/2016,18/11/2016,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,Central,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",214.11
2813,16/11/2016,18/11/2016,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,Central,Technology,Accessories,Logitech diNovo Edge Keyboard,999.96
2814,16/11/2016,18/11/2016,Second Class,MP-18175,Mike Pelletier,Home Office,United States,Milwaukee,Wisconsin,Central,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55
2815,01/09/2016,08/09/2016,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Franklin,Massachusetts,East,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,114.6
2816,01/09/2016,08/09/2016,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Franklin,Massachusetts,East,Furniture,Chairs,"Global Value Steno Chair, Gray",60.74
2817,01/09/2016,08/09/2016,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Franklin,Massachusetts,East,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,124.36
2818,01/09/2016,08/09/2016,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Franklin,Massachusetts,East,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,1088.76
2819,05/05/2017,08/05/2017,First Class,DM-13015,Darrin Martin,Consumer,United States,Encinitas,California,West,Office Supplies,Binders,Computer Printout Index Tabs,6.72
2820,05/05/2017,08/05/2017,First Class,DM-13015,Darrin Martin,Consumer,United States,Encinitas,California,West,Furniture,Tables,Bevis 36 x 72 Conference Tables,298.776
2821,31/12/2017,05/01/2018,Standard Class,BD-11620,Brian DeCherney,Consumer,United States,Anaheim,California,West,Technology,Phones,Adtran 1202752G1,302.376
2822,18/09/2018,20/09/2018,First Class,DC-12850,Dan Campbell,Consumer,United States,Arlington,Texas,Central,Office Supplies,Art,Newell 314,8.928
2823,18/09/2018,20/09/2018,First Class,DC-12850,Dan Campbell,Consumer,United States,Arlington,Texas,Central,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,47.584
2824,25/09/2015,30/09/2015,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Houston,Texas,Central,Office Supplies,Paper,Xerox 1954,33.792
2825,25/09/2015,30/09/2015,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Houston,Texas,Central,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,300.5328
2826,25/09/2015,30/09/2015,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Houston,Texas,Central,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,2.724
2827,25/09/2015,30/09/2015,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Houston,Texas,Central,Office Supplies,Envelopes,Poly String Tie Envelopes,3.264
2828,23/04/2017,26/04/2017,First Class,MJ-17740,Max Jones,Consumer,United States,Lancaster,Ohio,East,Office Supplies,Paper,Embossed Ink Jet Note Cards,108.336
2829,23/04/2017,26/04/2017,First Class,MJ-17740,Max Jones,Consumer,United States,Lancaster,Ohio,East,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,55.92
2830,23/04/2017,26/04/2017,First Class,MJ-17740,Max Jones,Consumer,United States,Lancaster,Ohio,East,Office Supplies,Paper,Xerox 1942,78.304
2831,01/11/2015,05/11/2015,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Portland,Oregon,West,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",443.92
2832,01/11/2015,05/11/2015,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Portland,Oregon,West,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,155.976
2833,26/01/2018,31/01/2018,Second Class,CA-11965,Carol Adams,Corporate,United States,Hoover,Alabama,South,Office Supplies,Art,Newell 311,15.47
2834,26/01/2018,31/01/2018,Second Class,CA-11965,Carol Adams,Corporate,United States,Hoover,Alabama,South,Office Supplies,Binders,Avery Poly Binder Pockets,7.16
2835,11/11/2018,16/11/2018,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Los Angeles,California,West,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,10.89
2836,11/11/2018,16/11/2018,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,Xerox 201,19.44
2837,11/11/2018,16/11/2018,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,121.6
2838,09/06/2017,12/06/2017,First Class,TC-21295,Toby Carlisle,Consumer,United States,Tallahassee,Florida,South,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,695.7
2839,03/09/2016,08/09/2016,Second Class,JB-15400,Jennifer Braxton,Corporate,United States,New York City,New York,East,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,120.33
2840,14/03/2015,19/03/2015,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Chesapeake,Virginia,South,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1139.92
2841,31/08/2018,04/09/2018,Second Class,RL-19615,Rob Lucas,Consumer,United States,Fayetteville,North Carolina,South,Office Supplies,Paper,Xerox 1945,229.544
2842,23/03/2018,27/03/2018,Standard Class,AC-10660,Anna Chung,Consumer,United States,Huntsville,Texas,Central,Office Supplies,Storage,Fellowes Officeware Wire Shelving,143.728
2843,18/05/2018,22/05/2018,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,36.048
2844,27/12/2017,31/12/2017,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,Woodstock,Illinois,Central,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",845.488
2845,17/11/2018,20/11/2018,First Class,XP-21865,Xylona Preis,Consumer,United States,Everett,Massachusetts,East,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,50.94
2846,10/09/2018,15/09/2018,Standard Class,SN-20560,Skye Norling,Home Office,United States,Chicago,Illinois,Central,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,762.594
2847,08/04/2018,15/04/2018,Standard Class,DM-13345,Denise Monton,Corporate,United States,Roswell,Georgia,South,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",56.28
2848,08/04/2018,15/04/2018,Standard Class,DM-13345,Denise Monton,Corporate,United States,Roswell,Georgia,South,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,2690.97
2849,28/11/2017,03/12/2017,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Palm Coast,Florida,South,Office Supplies,Binders,ACCOHIDE Binder by Acco,7.434
2850,02/06/2017,05/06/2017,First Class,KC-16255,Karen Carlisle,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,64.784
2851,17/12/2018,22/12/2018,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Columbus,Indiana,Central,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",28.16
2852,19/03/2017,21/03/2017,Second Class,SV-20935,Susan Vittorini,Consumer,United States,Oceanside,New York,East,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",14.98
2853,19/03/2017,21/03/2017,Second Class,SV-20935,Susan Vittorini,Consumer,United States,Oceanside,New York,East,Furniture,Furnishings,"Master Caster Door Stop, Brown",20.32
2854,20/08/2018,20/08/2018,Same Day,EM-13810,Eleni McCrary,Corporate,United States,Franklin,Massachusetts,East,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",40.29
2855,25/07/2018,31/07/2018,Standard Class,RB-19360,Raymond Buch,Consumer,United States,Sioux Falls,South Dakota,Central,Office Supplies,Labels,Avery 498,20.23
2856,26/08/2017,29/08/2017,First Class,DJ-13510,Don Jones,Corporate,United States,San Diego,California,West,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,1603.136
2857,15/08/2017,17/08/2017,Second Class,CC-12370,Christopher Conant,Consumer,United States,Fayetteville,North Carolina,South,Furniture,Chairs,Hon Olson Stacker Stools,225.296
2858,19/05/2018,23/05/2018,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Atlanta,Georgia,South,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,67.8
2859,19/05/2018,23/05/2018,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Atlanta,Georgia,South,Technology,Phones,Nokia Lumia 925,377.97
2860,19/05/2018,23/05/2018,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Atlanta,Georgia,South,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1628.82
2861,19/05/2018,23/05/2018,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Atlanta,Georgia,South,Office Supplies,Paper,Xerox 1945,286.93
2862,12/08/2018,17/08/2018,Standard Class,RH-19495,Rick Hansen,Consumer,United States,Orlando,Florida,South,Office Supplies,Paper,Xerox 2000,20.736
2863,13/08/2018,13/08/2018,Same Day,JK-15370,Jay Kimmel,Consumer,United States,San Francisco,California,West,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.44
2864,13/08/2018,13/08/2018,Same Day,JK-15370,Jay Kimmel,Consumer,United States,San Francisco,California,West,Office Supplies,Appliances,Staple holder,83.79
2865,13/08/2018,13/08/2018,Same Day,JK-15370,Jay Kimmel,Consumer,United States,San Francisco,California,West,Office Supplies,Art,Newell 345,59.52
2866,13/08/2018,13/08/2018,Same Day,JK-15370,Jay Kimmel,Consumer,United States,San Francisco,California,West,Office Supplies,Supplies,Staple remover,31.92
2867,10/11/2017,12/11/2017,Second Class,AF-10885,Art Foster,Consumer,United States,Toledo,Ohio,East,Office Supplies,Supplies,Staple remover,14.72
2868,10/11/2017,12/11/2017,Second Class,AF-10885,Art Foster,Consumer,United States,Toledo,Ohio,East,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,38.976
2869,12/06/2018,19/06/2018,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Saint Petersburg,Florida,South,Furniture,Furnishings,Dana Swing-Arm Lamps,17.088
2870,22/03/2015,26/03/2015,Standard Class,BF-11275,Beth Fritzler,Corporate,United States,Tucson,Arizona,West,Office Supplies,Paper,Xerox 1951,74.352
