Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Product Brand,Product Name,Shipping Time
7024,"CA-2015-124737",2015-08-23 00:00:00.000,2015-08-27 00:00:00.000,"Standard Class","AP-10915","Arthur Prichep","Consumer","United States","Denver","Colorado","80219","West","OFF-PA-10000019","Office Supplies","Paper",31.104,"Xerox","Xerox",4
7025,"CA-2015-124737",2015-08-23 00:00:00.000,2015-08-27 00:00:00.000,"Standard Class","AP-10915","Arthur Prichep","Consumer","United States","Denver","Colorado","80219","West","OFF-PA-10001125","Office Supplies","Paper",223.056,"Xerox","Xerox",4
7038,"CA-2018-161970",2018-09-22 00:00:00.000,2018-09-27 00:00:00.000,"Standard Class","PB-19105","Peter Bühler","Consumer","United States","Smyrna","Georgia","30080","South","OFF-PA-10004255","Office Supplies","Paper",12.96,"Xerox","Xerox",5
7046,"CA-2017-160136",2017-11-03 00:00:00.000,2017-11-09 00:00:00.000,"Standard Class","PJ-18835","Patrick Jones","Corporate","United States","Dallas","Texas","75217","Central","OFF-PA-10002160","Office Supplies","Paper",9.248,"Xerox","Xerox",6
7049,"CA-2017-119515",2017-08-14 00:00:00.000,2017-08-16 00:00:00.000,"First Class","TR-21325","Toby Ritter","Consumer","United States","Nashville","Tennessee","37211","South","OFF-PA-10000552","Office Supplies","Paper",15.552,"Xerox","Xerox",2
7067,"CA-2017-147473",2017-05-30 00:00:00.000,2017-06-03 00:00:00.000,"Standard Class","NL-18310","Nancy Lomonaco","Home Office","United States","Los Angeles","California","90049","West","OFF-PA-10004782","Office Supplies","Paper",38.88,"Xerox","Xerox",4
7071,"CA-2017-164490",2017-09-05 00:00:00.000,2017-09-10 00:00:00.000,"Second Class","SU-20665","Stephanie Ulpright","Home Office","United States","Chicago","Illinois","60653","Central","OFF-PA-10004971","Office Supplies","Paper",9.248,"Xerox","Xerox",5
7073,"CA-2017-112256",2017-07-23 00:00:00.000,2017-07-28 00:00:00.000,"Standard Class","CK-12205","Chloris Kastensmidt","Consumer","United States","Mcallen","Texas","78501","Central","OFF-PA-10004355","Office Supplies","Paper",5.184,"Xerox","Xerox",5
7099,"CA-2018-144596",2018-11-06 00:00:00.000,2018-11-10 00:00:00.000,"Standard Class","CD-11980","Carol Darley","Consumer","United States","New York City","New York","10011","East","OFF-PA-10003302","Office Supplies","Paper",318.96,"Xerox","Xerox",4
7100,"CA-2016-124933",2016-12-26 00:00:00.000,2016-12-30 00:00:00.000,"Second Class","DF-13135","David Flashing","Consumer","United States","New York City","New York","10009","East","OFF-PA-10003302","Office Supplies","Paper",212.64,"Xerox","Xerox",4
7117,"CA-2015-143168",2015-10-18 00:00:00.000,2015-10-23 00:00:00.000,"Second Class","IG-15085","Ivan Gibson","Consumer","United States","Seattle","Washington","98103","West","OFF-PA-10000167","Office Supplies","Paper",61.96,"Xerox","Xerox",5
7119,"CA-2018-104906",2018-02-13 00:00:00.000,2018-02-17 00:00:00.000,"Standard Class","JP-15460","Jennifer Patt","Corporate","United States","New York City","New York","10009","East","OFF-PA-10001184","Office Supplies","Paper",17.94,"Xerox","Xerox",4
7122,"CA-2018-166926",2018-12-01 00:00:00.000,2018-12-08 00:00:00.000,"Standard Class","SO-20335","Sean O'Donnell","Consumer","United States","Seattle","Washington","98105","West","OFF-PA-10001593","Office Supplies","Paper",41.86,"Xerox","Xerox",7
7125,"CA-2016-128013",2016-08-09 00:00:00.000,2016-08-16 00:00:00.000,"Standard Class","MF-18250","Monica Federle","Corporate","United States","New York City","New York","10035","East","OFF-PA-10001815","Office Supplies","Paper",144.12,"Xerox","Xerox",7
7126,"CA-2017-123176",2017-09-27 00:00:00.000,2017-09-29 00:00:00.000,"Second Class","JG-15160","James Galang","Consumer","United States","Atlanta","Georgia","30318","South","OFF-PA-10003971","Office Supplies","Paper",17.94,"Xerox","Xerox",2
7159,"CA-2017-131380",2017-03-28 00:00:00.000,2017-03-31 00:00:00.000,"Second Class","CC-12220","Chris Cortes","Consumer","United States","Los Angeles","California","90032","West","OFF-PA-10001243","Office Supplies","Paper",5.98,"Xerox","Xerox",3
7175,"US-2018-141677",2018-03-26 00:00:00.000,2018-03-30 00:00:00.000,"Standard Class","HK-14890","Heather Kirkland","Corporate","United States","Houston","Texas","77070","Central","OFF-PA-10002581","Office Supplies","Paper",74.352,"Xerox","Xerox",4
7209,"CA-2017-143476",2017-09-11 00:00:00.000,2017-09-13 00:00:00.000,"First Class","LC-16930","Linda Cazamias","Corporate","United States","Phoenix","Arizona","85023","West","OFF-PA-10001837","Office Supplies","Paper",20.736,"Xerox","Xerox",2
7216,"CA-2016-103072",2016-09-27 00:00:00.000,2016-09-30 00:00:00.000,"Second Class","HW-14935","Helen Wasserman","Corporate","United States","Detroit","Michigan","48205","Central","OFF-PA-10003172","Office Supplies","Paper",25.92,"Xerox","Xerox",3
7227,"CA-2018-127397",2018-02-24 00:00:00.000,2018-02-28 00:00:00.000,"Standard Class","ES-14080","Erin Smith","Corporate","United States","Philadelphia","Pennsylvania","19134","East","OFF-PA-10001125","Office Supplies","Paper",123.92,"Xerox","Xerox",4
7235,"CA-2017-137337",2017-03-08 00:00:00.000,2017-03-12 00:00:00.000,"Standard Class","GB-14575","Giulietta Baptist","Consumer","United States","New York City","New York","10011","East","OFF-PA-10001934","Office Supplies","Paper",12.96,"Xerox","Xerox",4
7253,"CA-2017-152457",2017-09-12 00:00:00.000,2017-09-18 00:00:00.000,"Standard Class","SC-20695","Steve Chapman","Corporate","United States","Roseville","Michigan","48066","Central","OFF-PA-10003790","Office Supplies","Paper",68.52,"Xerox","Xerox",6
7258,"CA-2017-152730",2017-05-30 00:00:00.000,2017-06-04 00:00:00.000,"Standard Class","EM-14140","Eugene Moren","Home Office","United States","Superior","Wisconsin","54880","Central","OFF-PA-10000994","Office Supplies","Paper",629.1,"Xerox","Xerox",5
7260,"CA-2017-152730",2017-05-30 00:00:00.000,2017-06-04 00:00:00.000,"Standard Class","EM-14140","Eugene Moren","Home Office","United States","Superior","Wisconsin","54880","Central","OFF-PA-10004888","Office Supplies","Paper",45.36,"Xerox","Xerox",5
7269,"CA-2017-133368",2017-01-14 00:00:00.000,2017-01-20 00:00:00.000,"Standard Class","AG-10675","Anna Gayman","Consumer","United States","Concord","North Carolina","28027","South","OFF-PA-10004039","Office Supplies","Paper",89.568,"Xerox","Xerox",6
7305,"US-2018-117450",2018-09-04 00:00:00.000,2018-09-08 00:00:00.000,"Standard Class","DO-13645","Doug O'Connell","Consumer","United States","Boynton Beach","Florida","33437","South","OFF-PA-10000289","Office Supplies","Paper",10.368,"Xerox","Xerox",4
7355,"CA-2018-154102",2018-02-06 00:00:00.000,2018-02-13 00:00:00.000,"Standard Class","SN-20560","Skye Norling","Home Office","United States","San Francisco","California","94109","West","OFF-PA-10001593","Office Supplies","Paper",29.9,"Xerox","Xerox",7
7361,"CA-2017-163594",2017-04-12 00:00:00.000,2017-04-14 00:00:00.000,"First Class","JF-15295","Jason Fortune-","Consumer","United States","Los Angeles","California","90036","West","OFF-PA-10000809","Office Supplies","Paper",19.44,"Xerox","Xerox",2
7399,"CA-2015-124807",2015-07-12 00:00:00.000,2015-07-15 00:00:00.000,"Second Class","ME-17725","Max Engle","Consumer","United States","Chicago","Illinois","60610","Central","OFF-PA-10001526","Office Supplies","Paper",35.856,"Xerox","Xerox",3
7430,"US-2015-164763",2015-03-17 00:00:00.000,2015-03-21 00:00:00.000,"Standard Class","MH-17440","Mark Haberlin","Corporate","United States","Jackson","Mississippi","39212","South","OFF-PA-10003349","Office Supplies","Paper",12.96,"Xerox","Xerox",4
7443,"CA-2015-109932",2015-12-09 00:00:00.000,2015-12-11 00:00:00.000,"First Class","VP-21760","Victoria Pisteka","Corporate","United States","Brownsville","Texas","78521","Central","OFF-PA-10001804","Office Supplies","Paper",10.688,"Xerox","Xerox",2
7445,"CA-2018-127474",2018-02-03 00:00:00.000,2018-02-07 00:00:00.000,"Second Class","RD-19810","Ross DeVincentis","Home Office","United States","Chicago","Illinois","60610","Central","OFF-PA-10001166","Office Supplies","Paper",5.184,"Xerox","Xerox",4
7446,"CA-2018-127474",2018-02-03 00:00:00.000,2018-02-07 00:00:00.000,"Second Class","RD-19810","Ross DeVincentis","Home Office","United States","Chicago","Illinois","60610","Central","OFF-PA-10001033","Office Supplies","Paper",65.584,"Xerox","Xerox",4
7448,"CA-2018-127474",2018-02-03 00:00:00.000,2018-02-07 00:00:00.000,"Second Class","RD-19810","Ross DeVincentis","Home Office","United States","Chicago","Illinois","60610","Central","OFF-PA-10000418","Office Supplies","Paper",419.4,"Xerox","Xerox",4
7465,"CA-2017-103709",2017-09-08 00:00:00.000,2017-09-15 00:00:00.000,"Standard Class","LP-17095","Liz Preis","Consumer","United States","Visalia","California","93277","West","OFF-PA-10004610","Office Supplies","Paper",34.24,"Xerox","Xerox",7
7487,"US-2016-134558",2016-12-19 00:00:00.000,2016-12-24 00:00:00.000,"Second Class","PM-19135","Peter McVee","Home Office","United States","Dover","New Hampshire","3820","East","OFF-PA-10001184","Office Supplies","Paper",29.9,"Xerox","Xerox",5
7490,"CA-2018-157196",2018-11-05 00:00:00.000,2018-11-09 00:00:00.000,"Standard Class","AA-10645","Anna Andreadi","Consumer","United States","San Diego","California","92105","West","OFF-PA-10003172","Office Supplies","Paper",12.96,"Xerox","Xerox",4
7493,"US-2018-160836",2018-09-11 00:00:00.000,2018-09-16 00:00:00.000,"Standard Class","CC-12475","Cindy Chapman","Consumer","United States","Houston","Texas","77070","Central","OFF-PA-10004239","Office Supplies","Paper",10.272,"Xerox","Xerox",5
7509,"US-2018-161935",2018-07-14 00:00:00.000,2018-07-18 00:00:00.000,"Standard Class","JL-15835","John Lee","Consumer","United States","Columbus","Ohio","43229","East","OFF-PA-10000605","Office Supplies","Paper",9.248,"Xerox","Xerox",4
7529,"US-2018-106145",2018-09-26 00:00:00.000,2018-09-26 00:00:00.000,"Same Day","RA-19885","Ruben Ausman","Corporate","United States","San Francisco","California","94109","West","OFF-PA-10002245","Office Supplies","Paper",35.88,"Xerox","Xerox",0
7538,"CA-2017-106460",2017-02-19 00:00:00.000,2017-02-22 00:00:00.000,"Second Class","GT-14710","Greg Tran","Consumer","United States","San Francisco","California","94109","West","OFF-PA-10001736","Office Supplies","Paper",70.88,"Xerox","Xerox",3
7554,"CA-2015-140396",2015-11-20 00:00:00.000,2015-11-25 00:00:00.000,"Standard Class","KH-16330","Katharine Harms","Corporate","United States","New York City","New York","10024","East","OFF-PA-10000223","Office Supplies","Paper",25.92,"Xerox","Xerox",5
7557,"CA-2018-159506",2018-11-27 00:00:00.000,2018-12-02 00:00:00.000,"Standard Class","JR-16210","Justin Ritter","Corporate","United States","Columbus","Indiana","47201","Central","OFF-PA-10003641","Office Supplies","Paper",158.28,"Xerox","Xerox",5
7560,"US-2015-137155",2015-11-01 00:00:00.000,2015-11-05 00:00:00.000,"Standard Class","DL-12925","Daniel Lacy","Consumer","United States","Long Beach","New York","11561","East","OFF-PA-10000806","Office Supplies","Paper",167.94,"Xerox","Xerox",4
7568,"CA-2018-140802",2018-04-21 00:00:00.000,2018-04-23 00:00:00.000,"First Class","KN-16390","Katherine Nockton","Corporate","United States","Houston","Texas","77070","Central","OFF-PA-10001534","Office Supplies","Paper",20.736,"Xerox","Xerox",2
7570,"CA-2015-133830",2015-12-05 00:00:00.000,2015-12-10 00:00:00.000,"Standard Class","RL-19615","Rob Lucas","Consumer","United States","Los Angeles","California","90045","West","OFF-PA-10001363","Office Supplies","Paper",49.12,"Xerox","Xerox",5
7586,"CA-2015-163223",2015-03-21 00:00:00.000,2015-03-25 00:00:00.000,"Standard Class","KH-16690","Kristen Hastings","Corporate","United States","Springfield","Virginia","22153","South","OFF-PA-10000675","Office Supplies","Paper",122.97,"Xerox","Xerox",4
7602,"CA-2015-131947",2015-09-17 00:00:00.000,2015-09-22 00:00:00.000,"Standard Class","JA-15970","Joseph Airdo","Consumer","United States","Springfield","Oregon","97477","West","OFF-PA-10003039","Office Supplies","Paper",148.704,"Xerox","Xerox",5
7604,"CA-2017-152520",2017-07-08 00:00:00.000,2017-07-12 00:00:00.000,"Standard Class","TH-21115","Thea Hudgings","Corporate","United States","Providence","Rhode Island","2908","East","OFF-PA-10000289","Office Supplies","Paper",12.96,"Xerox","Xerox",4
7609,"CA-2018-163209",2018-05-03 00:00:00.000,2018-05-07 00:00:00.000,"Standard Class","MK-18160","Mike Kennedy","Consumer","United States","San Francisco","California","94122","West","OFF-PA-10001166","Office Supplies","Paper",25.92,"Xerox","Xerox",4
7611,"CA-2015-133354",2015-02-22 00:00:00.000,2015-02-24 00:00:00.000,"First Class","SA-20830","Sue Ann Reed","Consumer","United States","Moreno Valley","California","92553","West","OFF-PA-10001800","Office Supplies","Paper",19.44,"Xerox","Xerox",2
7656,"CA-2016-107685",2016-11-30 00:00:00.000,2016-12-02 00:00:00.000,"Second Class","JM-15865","John Murray","Consumer","United States","Las Vegas","Nevada","89115","West","OFF-PA-10003848","Office Supplies","Paper",25.92,"Xerox","Xerox",2
7669,"CA-2016-130974",2016-11-27 00:00:00.000,2016-11-29 00:00:00.000,"Second Class","MA-17560","Matt Abelman","Home Office","United States","Everett","Massachusetts","2149","East","OFF-PA-10000743","Office Supplies","Paper",40.08,"Xerox","Xerox",2
7670,"CA-2016-130974",2016-11-27 00:00:00.000,2016-11-29 00:00:00.000,"Second Class","MA-17560","Matt Abelman","Home Office","United States","Everett","Massachusetts","2149","East","OFF-PA-10001019","Office Supplies","Paper",59.94,"Xerox","Xerox",2
7674,"CA-2016-130974",2016-11-27 00:00:00.000,2016-11-29 00:00:00.000,"Second Class","MA-17560","Matt Abelman","Home Office","United States","Everett","Massachusetts","2149","East","OFF-PA-10003823","Office Supplies","Paper",154.9,"Xerox","Xerox",2
7678,"CA-2015-133592",2015-12-31 00:00:00.000,2016-01-07 00:00:00.000,"Standard Class","KM-16375","Katherine Murray","Home Office","United States","Providence","Rhode Island","2908","East","OFF-PA-10003228","Office Supplies","Paper",195.64,"Xerox","Xerox",7
7679,"CA-2015-133592",2015-12-31 00:00:00.000,2016-01-07 00:00:00.000,"Standard Class","KM-16375","Katherine Murray","Home Office","United States","Providence","Rhode Island","2908","East","OFF-PA-10002586","Office Supplies","Paper",14.94,"Xerox","Xerox",7
7692,"US-2018-128951",2018-07-15 00:00:00.000,2018-07-17 00:00:00.000,"First Class","RS-19420","Ricardo Sperren","Corporate","United States","Suffolk","Virginia","23434","South","OFF-PA-10003177","Office Supplies","Paper",12.96,"Xerox","Xerox",2
7703,"CA-2017-114601",2017-08-26 00:00:00.000,2017-09-02 00:00:00.000,"Standard Class","AA-10480","Andrew Allen","Consumer","United States","Detroit","Michigan","48234","Central","OFF-PA-10000605","Office Supplies","Paper",11.56,"Xerox","Xerox",7
7714,"CA-2018-139353",2018-10-28 00:00:00.000,2018-10-30 00:00:00.000,"Second Class","JM-15250","Janet Martin","Consumer","United States","Fayetteville","North Carolina","28314","South","OFF-PA-10000300","Office Supplies","Paper",47.952,"Xerox","Xerox",2
7733,"CA-2018-143294",2018-06-02 00:00:00.000,2018-06-08 00:00:00.000,"Standard Class","JD-15790","John Dryer","Consumer","United States","Houston","Texas","77070","Central","OFF-PA-10000743","Office Supplies","Paper",10.688,"Xerox","Xerox",6
7736,"US-2017-106313",2017-08-22 00:00:00.000,2017-08-26 00:00:00.000,"Standard Class","DG-13300","Deirdre Greer","Corporate","United States","Seattle","Washington","98105","West","OFF-PA-10001870","Office Supplies","Paper",19.44,"Xerox","Xerox",4
7743,"CA-2018-105326",2018-08-20 00:00:00.000,2018-08-27 00:00:00.000,"Standard Class","KT-16480","Kean Thornton","Consumer","United States","Los Angeles","California","90036","West","OFF-PA-10001639","Office Supplies","Paper",25.92,"Xerox","Xerox",7
7756,"CA-2018-100902",2018-11-17 00:00:00.000,2018-11-21 00:00:00.000,"Standard Class","CK-12595","Clytie Kelty","Consumer","United States","Charlotte","North Carolina","28205","South","OFF-PA-10002558","Office Supplies","Paper",268.24,"Xerox","Xerox",4
7761,"CA-2015-155390",2015-12-06 00:00:00.000,2015-12-11 00:00:00.000,"Standard Class","BG-11035","Barry Gonzalez","Consumer","United States","Memphis","Tennessee","38109","South","OFF-PA-10003641","Office Supplies","Paper",42.208,"Xerox","Xerox",5
7762,"CA-2018-123071",2018-12-03 00:00:00.000,2018-12-06 00:00:00.000,"First Class","CC-12550","Clay Cheatham","Consumer","United States","Plano","Texas","75023","Central","OFF-PA-10003729","Office Supplies","Paper",10.368,"Xerox","Xerox",3
7769,"CA-2018-154088",2018-11-12 00:00:00.000,2018-11-17 00:00:00.000,"Standard Class","LB-16735","Larry Blacks","Consumer","United States","Tallahassee","Florida","32303","South","OFF-PA-10003651","Office Supplies","Paper",26.72,"Xerox","Xerox",5
7794,"CA-2016-127481",2016-12-12 00:00:00.000,2016-12-15 00:00:00.000,"Second Class","JD-15895","Jonathan Doherty","Corporate","United States","Las Vegas","Nevada","89115","West","OFF-PA-10002036","Office Supplies","Paper",32.4,"Xerox","Xerox",3
7795,"CA-2016-127481",2016-12-12 00:00:00.000,2016-12-15 00:00:00.000,"Second Class","JD-15895","Jonathan Doherty","Corporate","United States","Las Vegas","Nevada","89115","West","OFF-PA-10002377","Office Supplies","Paper",97.88,"Xerox","Xerox",3
7818,"CA-2017-138478",2017-10-21 00:00:00.000,2017-10-26 00:00:00.000,"Second Class","DP-13390","Dennis Pardue","Home Office","United States","North Las Vegas","Nevada","89031","West","OFF-PA-10001801","Office Supplies","Paper",35.88,"Xerox","Xerox",5
7844,"CA-2015-158470",2015-04-19 00:00:00.000,2015-04-23 00:00:00.000,"Second Class","AG-10390","Allen Goldenen","Consumer","United States","Arlington","Virginia","22204","South","OFF-PA-10001569","Office Supplies","Paper",71.28,"Xerox","Xerox",4
